userId|typeId|rating|itemId|cityId
213|1|5|7243|2203
213|2|4|7244|2204
213|3|3|7245|2204
213|3|3|7246|2204
213|1|5|7247|2204
213|1|5|7248|272
213|2|3|7249|2205
213|3|5|7250|1425
213|1|4|7251|2206
213|1|3|7252|68
213|2|4|2255|68
213|2|5|3274|68
213|2|5|2254|68
213|1|4|5603|68
213|1|4|7253|11
213|2|5|7254|11
213|3|5|7255|1242
213|3|5|7256|1242
213|2|5|6584|1242
213|1|5|7257|1242
213|3|5|7258|252
213|2|5|1116|252
213|3|3|7259|252
213|1|3|7260|391
213|1|5|7261|2019
213|2|5|6872|255
213|1|5|7262|255
213|1|3|7263|2207
213|3|1|7264|1425
213|3|5|7265|1425
213|2|5|7266|2019
213|3|5|7267|2019
213|3|5|7268|2019
213|1|5|7269|2019
214|3|4|7270|2208
214|3|3|7271|2209
214|3|4|7272|2209
214|3|5|7273|2210
214|2|5|7274|2209
214|3|4|7275|68
214|2|5|7276|68
214|2|4|7277|68
214|1|4|7278|68
214|1|4|7279|35
214|3|4|7280|35
214|3|3|7281|35
214|3|3|7282|28
214|3|4|7283|60
214|3|4|7284|60
214|3|5|7285|2211
214|1|5|7286|2212
214|3|4|7287|2213
214|3|3|7288|2214
214|2|5|7289|2215
214|1|5|7290|2216
214|1|3|7291|2215
214|1|4|7292|2217
214|3|4|7293|2217
214|3|5|7294|25
214|1|5|7295|2218
214|1|5|7296|60
214|3|5|7297|60
214|1|5|7298|2219
214|1|4|7299|2220
214|3|4|7300|2209
214|3|3|7301|2209
214|3|5|7302|2221
214|3|4|7303|2221
214|3|5|7304|2209
214|3|4|7305|2222
214|3|4|7306|312
214|1|5|7307|312
214|3|4|7308|312
214|3|5|7309|312
214|2|5|898|312
214|2|4|7310|312
214|3|4|7311|312
214|3|3|7312|274
214|2|5|7313|274
214|1|4|7314|274
214|3|4|7315|274
214|3|5|7316|28
214|3|4|7317|2209
214|3|5|7318|2210
215|1|2|7319|2223
215|3|1|7320|182
215|1|3|7321|189
215|1|5|7322|2224
215|3|5|7323|1048
215|1|4|7324|2225
215|3|2|7325|1048
215|3|4|7326|72
215|3|4|7327|170
215|1|5|4211|72
215|1|4|7328|1925
215|1|4|7329|227
215|3|2|3324|2226
215|1|5|7330|1053
215|1|5|7331|261
215|1|5|7332|2227
215|1|5|7333|2228
215|3|4|7334|475
215|3|4|7335|475
215|1|4|7336|475
215|2|3|7337|68
215|3|4|7338|68
215|1|4|7339|68
215|3|3|7340|2229
215|1|5|7341|189
215|3|5|7342|122
215|1|4|7343|1163
215|1|4|7344|550
215|1|2|7345|551
215|1|5|7346|550
215|1|5|7347|531
216|3|3|7348|2230
216|3|5|7349|49
216|3|3|7350|2230
216|1|5|7351|2230
216|3|5|7352|49
216|2|5|7353|329
216|3|5|7354|11
216|3|5|7355|11
216|3|5|7356|11
216|2|5|7357|170
216|3|5|7358|2231
216|3|5|7359|550
216|1|4|7360|550
216|1|5|7361|548
216|2|1|7362|2232
216|1|4|7363|2232
216|2|4|7364|270
216|1|5|7365|2233
216|2|5|7366|175
216|2|5|7367|175
216|1|5|7368|175
216|1|5|7369|925
216|1|4|7370|45
216|1|2|7371|990
216|1|5|7372|990
216|1|4|7373|2234
217|2|5|7374|229
217|3|5|7375|121
217|3|5|7376|2235
217|3|2|7377|157
217|1|5|7378|154
217|3|5|7379|2236
217|3|5|7380|2236
217|3|3|7381|2237
217|3|5|7382|229
217|2|5|7383|2238
217|3|5|7384|2239
217|1|5|7385|2239
217|2|4|7386|211
217|1|5|7387|2240
217|1|5|7388|499
217|2|5|7389|2241
217|3|5|7390|2237
217|1|5|7391|2242
217|3|5|7392|229
217|3|1|7393|229
217|1|5|7394|154
217|1|5|7395|175
217|3|5|7396|2243
217|1|5|7397|2244
217|1|4|7398|1925
217|1|3|7399|436
217|1|5|7397|2244
217|1|4|7400|1330
217|1|5|101|76
217|1|5|7401|1360
217|1|4|5805|8
217|1|5|7402|2245
217|1|3|7403|2246
218|2|5|6545|215
218|2|3|6262|215
218|2|5|7404|215
218|1|5|4072|215
218|2|5|7405|2247
218|3|4|7406|491
218|3|5|7407|491
218|1|3|7408|491
218|2|4|7409|357
218|3|5|5678|2248
218|3|3|7410|2248
218|1|2|7411|2248
218|3|1|7412|2249
218|1|2|7413|1822
218|1|5|7414|211
218|1|5|7415|211
218|1|4|7416|902
218|1|4|7417|2250
218|1|5|7418|2251
218|3|4|7419|338
218|1|4|7420|338
218|1|5|7421|2252
218|3|5|7422|9
219|3|5|7423|539
219|3|5|7424|199
219|1|5|7425|199
219|3|4|7426|2253
219|1|5|7427|72
219|3|5|7428|513
219|3|5|7429|1925
219|3|5|7430|68
219|1|5|7431|68
220|3|5|382|8
220|1|3|3400|2083
220|3|5|7432|8
220|3|4|7433|778
220|1|3|7434|2254
220|1|3|7435|8
220|1|4|7436|1360
220|3|4|7437|475
220|1|4|379|175
220|1|4|7438|175
220|3|4|7439|2047
220|1|4|7440|177
220|3|4|7441|128
220|1|4|207|128
220|1|4|7442|2255
220|2|5|7443|2256
220|2|4|7444|72
220|2|5|6549|368
220|2|5|7445|368
220|2|5|7446|368
220|1|4|7447|2257
220|3|5|7448|76
220|1|4|7449|76
220|2|4|7450|2258
220|3|4|7451|2258
220|2|5|4332|391
220|2|4|7452|391
220|2|5|4334|391
220|2|5|4333|391
220|2|5|7453|391
220|1|4|7454|391
220|3|5|7455|128
220|1|1|7456|128
220|3|4|7457|146
220|1|4|7458|2259
220|1|5|7459|72
220|3|5|7460|2260
220|1|4|7461|2246
220|3|5|7462|2261
220|3|5|7463|70
220|1|3|7464|1208
220|3|4|7465|1360
220|1|4|7466|2262
220|1|4|7467|175
221|1|5|7468|8
221|1|5|7469|2263
221|1|5|7470|2264
221|3|1|7471|2265
221|1|5|7472|303
221|1|3|7473|34
221|1|5|7474|2266
221|1|3|7475|265
221|1|5|7476|459
221|1|5|7477|2267
221|1|3|7478|2268
221|1|4|6148|45
221|2|1|7479|876
221|2|4|2183|876
221|1|4|7480|876
221|1|4|7481|45
221|1|4|7482|45
221|1|5|6020|63
221|1|4|7483|63
221|1|5|7484|53
221|1|2|7485|2269
222|1|4|7486|782
222|1|4|7067|34
222|1|5|1122|467
222|3|5|7487|2270
222|1|4|4687|68
222|1|5|2184|2271
223|3|4|7488|1696
223|2|5|7489|1696
223|2|5|7490|1696
223|1|5|7491|1696
223|1|4|7492|1317
223|1|4|7493|1054
223|3|4|7494|1054
223|3|5|7495|1054
223|1|5|7496|180
223|1|5|7497|894
223|3|5|7498|1317
223|3|5|7499|1317
223|3|5|7500|1317
223|3|1|7501|2272
223|3|3|7502|2272
223|3|5|7503|11
223|3|5|2219|894
223|3|3|7504|894
223|3|4|7505|1317
223|3|1|7506|1317
223|3|5|7507|11
223|3|3|6257|11
223|1|5|363|11
223|2|4|7508|614
223|1|4|7509|763
223|1|5|7510|353
223|2|5|6856|313
223|2|5|7511|2273
223|2|5|6779|2084
223|1|4|7512|737
223|3|3|7513|894
223|1|4|7514|11
223|3|5|2219|894
223|3|5|7515|894
223|3|5|7516|894
223|1|5|7497|894
223|1|5|487|11
223|1|5|7517|513
223|1|5|7497|894
223|2|5|7518|2274
223|1|5|7519|2274
223|1|5|7520|189
223|1|2|7521|2275
223|1|4|7522|294
223|1|4|7523|337
223|1|4|7524|414
223|1|4|5763|1805
223|1|4|7525|2276
223|1|5|7526|306
224|3|5|7527|1
224|1|4|7528|45
224|1|4|7529|1118
224|1|4|7530|4
224|1|4|2966|193
225|1|5|7531|13
225|2|5|6549|368
225|2|4|7532|368
225|1|4|7533|368
225|1|5|7534|2277
225|3|5|7535|2278
225|1|5|7536|2278
225|1|4|7537|2279
225|1|5|7538|68
226|3|5|7539|2280
226|3|5|7540|2280
226|1|5|7541|2281
226|1|5|7542|2282
226|1|5|7543|2283
226|1|4|7544|34
226|3|5|7545|34
226|1|5|7546|2284
226|1|5|7547|8
226|3|5|7545|34
226|2|5|1838|34
226|2|5|2397|34
226|1|5|3388|34
226|1|3|7548|552
226|3|5|7549|145
226|1|4|7550|145
226|1|5|7551|2186
226|1|4|7|4
226|1|4|2919|34
226|1|5|7552|744
226|1|5|7553|2285
226|1|4|7554|1881
227|1|4|7555|2286
227|3|2|7556|193
227|1|4|3629|193
227|1|5|7557|1957
227|1|5|7558|180
227|1|4|7559|245
227|1|5|2049|34
227|1|5|7560|13
227|1|5|4201|193
228|3|5|7561|2287
228|3|5|7562|308
228|1|5|7563|308
228|1|4|7564|8
228|2|4|7565|2288
228|3|4|7566|2288
228|1|5|7567|2288
228|3|5|7568|8
228|1|5|7569|2289
228|1|4|7336|475
228|3|4|5778|475
228|3|5|7570|8
228|1|4|4262|8
229|1|5|7571|2290
229|1|5|7572|2291
229|1|5|592|311
229|1|4|1830|311
229|1|4|7573|372
229|1|4|7574|311
229|1|3|7575|967
229|1|4|7576|2292
230|1|3|7577|2293
230|1|4|7578|517
230|3|5|7579|517
230|3|4|7580|1047
230|3|2|7581|1757
230|1|2|7582|2294
230|1|5|2212|2295
230|1|3|7583|2296
230|1|3|7584|2297
230|2|4|1258|583
230|2|5|7585|2298
230|1|4|7586|2298
230|1|4|7587|2299
230|1|3|7588|2300
230|1|4|7589|583
230|1|3|7590|2301
230|1|3|7591|1750
230|1|3|7592|2302
230|1|3|7593|52
230|1|2|7594|1723
230|1|5|7595|1862
230|1|3|7596|871
230|1|3|7597|870
230|1|4|7598|882
230|3|5|7599|2303
230|1|5|7600|2303
230|1|3|7601|2304
230|1|3|7602|2305
230|1|4|7603|2306
230|1|4|7604|2307
230|1|4|7605|2308
230|3|2|7606|221
230|1|5|7607|500
230|1|5|7608|2309
230|1|4|7609|2310
230|1|3|7610|2311
230|1|4|7611|2312
230|1|4|7612|134
230|3|4|7613|2313
230|3|1|7614|221
230|2|4|7615|2314
230|1|4|7616|2315
230|1|4|7617|2316
230|1|4|7618|2317
230|1|2|7619|2318
230|1|3|7620|2319
230|1|5|7621|1570
230|1|4|7622|2320
230|1|5|7623|2011
230|1|5|7624|364
231|1|5|7625|336
231|3|2|7626|37
231|1|2|7627|37
231|3|4|7628|1997
231|1|5|7629|304
231|1|1|4762|8
232|2|4|7630|140
232|1|4|7631|140
232|1|5|7632|2321
232|3|5|7633|2322
232|2|5|7634|2322
232|1|5|7635|2322
232|1|4|7636|2323
232|2|4|7637|235
232|1|3|7638|235
232|2|4|7639|76
232|1|2|7640|2324
232|1|3|7641|2325
232|1|4|5484|8
232|3|3|7642|2326
232|1|5|7643|2322
232|1|5|7644|740
232|3|3|7645|740
232|3|4|7646|2327
232|3|5|858|157
232|1|1|7647|1259
232|1|3|7648|1822
232|2|2|7649|1948
232|1|5|7650|2327
232|3|5|7651|2322
232|3|4|7652|510
232|1|4|7653|1828
232|3|5|7654|1862
232|3|4|7655|1862
232|1|3|7656|2328
232|3|5|7657|510
232|3|3|7658|510
232|1|5|7659|510
232|1|3|7660|158
232|3|5|7661|2329
232|1|4|7662|2330
232|1|4|7663|2331
232|3|4|7664|2332
232|1|5|7665|2332
232|1|5|7666|2333
232|3|4|7667|2334
232|1|1|7668|1867
232|1|3|7669|2335
232|1|5|7670|1948
233|1|3|7671|2336
233|3|4|7672|2336
233|1|5|7673|2336
233|3|3|7674|2337
233|1|5|7675|2337
233|3|5|7676|2337
233|2|5|7677|1864
233|1|5|7678|1864
233|3|5|7679|1864
233|3|4|7680|2338
233|3|5|7681|2339
233|3|5|7682|2340
233|1|3|7683|2341
233|3|4|7684|780
233|1|5|1883|780
233|3|5|7685|9
233|3|5|7686|9
233|3|5|7687|2340
233|1|5|7688|2342
233|1|1|7689|72
233|3|4|4900|1444
233|3|5|7690|1444
233|3|5|7691|1444
233|3|5|7692|1444
233|3|3|7693|1740
233|3|3|7694|2343
233|3|5|7695|2343
233|1|5|7696|1740
233|3|5|7697|211
233|1|5|7698|2344
233|3|4|7699|2345
233|2|5|7700|60
233|3|5|7701|60
233|3|5|7702|2346
233|3|5|7703|60
233|1|5|7704|2218
233|3|5|7705|2347
233|3|4|7706|2348
233|3|4|7707|175
233|3|3|7708|175
233|3|4|7709|175
233|3|5|7710|175
233|3|5|7711|8
233|3|4|7712|8
233|3|4|7713|2340
233|3|4|7714|2141
233|3|5|7715|2141
233|1|5|7716|2141
233|2|4|7717|2349
233|3|4|7718|2350
234|3|3|7719|459
234|2|3|7720|459
234|2|5|7721|2351
234|3|5|7722|2352
234|3|3|7723|459
234|2|3|7724|459
234|3|5|7725|459
234|3|3|7726|459
234|2|3|7727|451
234|3|5|7728|459
234|3|1|7729|1120
234|2|5|7730|68
234|3|5|7731|68
234|1|5|2361|68
234|1|3|7732|189
234|1|5|7733|1501
234|3|4|7734|8
234|1|3|390|8
234|1|4|7735|63
234|3|2|7736|68
234|1|4|7737|2353
234|1|2|7738|2353
234|1|3|7739|2055
235|1|2|7740|311
235|1|4|7741|311
235|1|5|7742|311
235|1|2|7743|437
235|1|3|7744|2354
235|1|5|7745|284
235|1|2|558|193
235|1|5|7746|438
235|1|3|2582|987
235|1|3|7747|2355
235|2|5|7748|1445
235|1|5|7749|1445
235|1|4|7750|2356
235|1|3|7751|381
235|1|4|7752|1293
235|1|2|7753|2357
235|1|4|7754|45
235|1|3|7755|1311
235|1|4|7756|644
235|1|5|1048|8
235|1|5|7757|180
235|1|2|7758|180
236|1|2|7759|190
236|1|2|7760|2160
236|1|3|5159|68
236|1|2|7761|1672
236|1|5|7762|274
236|1|5|7763|454
237|3|5|7764|1691
237|1|5|7765|1691
237|1|5|7766|2358
237|3|5|7767|2359
237|3|5|7768|2360
237|1|5|7769|2361
237|1|5|7770|573
237|3|5|7771|296
237|1|5|7772|296
237|1|2|5654|211
237|2|5|7773|2362
237|1|5|7774|2363
237|1|4|4199|891
237|3|5|7775|3
237|1|4|7776|88
237|1|5|7777|2364
237|1|4|7778|1111
237|1|4|7779|1626
237|2|5|7780|1637
237|1|4|7781|1637
237|1|5|7782|2365
237|1|5|2451|967
237|1|4|7783|294
237|3|5|7784|306
237|3|5|7785|306
237|1|5|7786|306
237|1|5|7787|848
237|1|5|7788|2366
237|1|5|7789|818
237|1|5|7790|957
237|1|4|7791|727
237|3|5|7792|283
237|3|5|7793|284
237|1|4|7794|88
237|1|5|7795|382
237|3|4|7796|1417
237|1|4|4199|891
237|1|4|7797|88
237|1|3|7798|353
237|1|5|7799|2367
237|1|5|7769|2361
237|1|5|7800|296
237|1|4|7801|296
237|2|5|7802|2363
237|1|5|7774|2363
237|2|5|7803|103
237|3|3|7804|280
237|1|4|7805|280
237|3|5|7806|280
238|1|4|7807|2368
238|1|4|7808|995
238|1|5|7809|146
238|1|4|7810|298
238|2|4|7811|298
238|1|3|7812|1183
238|1|5|7813|556
238|1|3|7814|332
238|1|5|7815|436
238|1|3|7816|2369
238|1|4|7817|2370
238|1|5|7818|2371
238|1|5|7819|2372
238|1|4|7820|694
238|1|5|7821|434
238|1|5|5149|54
238|1|5|7822|3
238|1|5|3402|8
238|1|3|4114|1408
238|1|3|7823|68
238|1|5|7824|175
238|3|3|7825|175
238|3|5|5076|76
238|3|1|7826|3
238|1|5|7827|2373
238|1|5|7821|434
238|1|4|2681|34
238|1|5|3186|18
238|1|2|7828|18
238|1|5|7829|68
238|1|4|7830|436
238|1|5|7831|188
238|1|3|7832|341
238|1|4|7833|1352
238|1|4|7834|2374
238|1|5|593|294
238|1|4|7835|1954
238|1|4|3858|869
238|1|5|4192|306
238|1|2|7836|45
238|2|2|5133|1637
238|1|3|7837|193
239|1|5|7838|1935
239|1|4|7839|630
239|1|4|7840|156
239|1|4|1892|149
239|1|5|7841|34
239|1|5|7842|608
239|1|5|7843|2375
239|1|5|7844|1237
239|1|4|7845|2376
239|1|5|7846|2377
239|1|3|7847|98
239|1|4|7848|98
239|2|2|7849|2378
240|3|4|7850|8
240|1|5|7851|200
240|2|5|7852|475
240|3|4|7853|475
240|1|4|2250|475
240|3|4|232|163
240|3|5|7854|2379
240|3|3|7855|163
240|2|4|7856|2380
240|3|4|7857|2381
240|3|5|7858|72
240|1|5|7859|230
240|3|3|7860|34
240|2|3|7861|34
240|3|5|7862|34
240|2|5|6051|34
240|1|3|4677|34
240|3|4|7863|34
240|1|4|7864|1076
240|3|5|7865|63
240|3|4|7866|63
240|3|4|7867|63
240|3|3|7868|63
240|3|2|7869|63
240|3|5|7870|63
240|2|5|3895|63
240|1|3|7871|63
240|3|5|7872|63
240|1|4|7873|2382
240|1|3|7874|2025
240|1|4|7875|63
240|1|5|2313|34
241|3|4|7876|64
241|3|4|7877|2383
241|3|4|7878|2383
241|2|5|7879|2383
241|1|5|7880|2383
241|3|5|7881|2384
241|2|5|7882|2385
241|1|3|7883|64
241|3|4|7884|64
241|2|5|7885|469
241|3|4|7886|469
241|3|1|7887|469
241|2|4|7888|469
241|1|4|7889|265
241|3|5|7890|558
241|3|4|7891|264
241|2|1|7892|264
241|3|2|7893|264
241|1|4|2046|45
242|3|5|7894|2386
242|1|4|7895|53
242|2|4|7896|566
242|3|4|1196|566
242|3|4|7897|566
242|1|4|2308|53
242|1|5|7898|1415
242|1|4|7899|175
242|1|3|7900|185
242|1|1|7901|68
242|1|5|7902|2387
242|1|3|7903|2213
242|1|3|7904|68
242|3|5|7905|271
242|2|5|7906|271
242|1|5|7907|271
242|1|4|7908|114
242|1|4|7909|116
242|1|5|7910|1408
242|1|5|7911|2388
242|1|4|7912|2389
242|1|4|4402|8
242|1|2|3311|3
242|1|5|7913|263
242|1|3|7914|1371
242|1|3|4071|450
242|1|5|7915|2029
242|1|4|7916|2390
242|1|4|7917|1425
242|1|4|7918|2391
243|2|5|2303|467
243|2|4|2305|467
243|3|4|7919|467
243|3|5|7920|193
243|1|4|7921|193
243|1|4|7922|1368
243|1|3|7923|2060
243|1|4|3420|63
243|1|3|7924|311
244|3|3|7925|162
244|3|3|7926|2392
244|1|4|7927|2392
244|3|4|7928|162
244|3|4|7929|2393
244|3|5|7930|2393
244|3|4|7931|162
244|3|3|7932|162
244|2|5|7933|552
244|3|2|7934|162
244|3|2|7935|2394
244|3|3|7936|2393
244|3|4|7937|162
244|3|4|7938|162
244|3|4|7939|162
244|3|4|7940|189
244|1|5|7941|189
244|3|4|7942|162
244|3|4|7943|2393
244|3|4|7944|2395
244|3|4|7945|162
244|3|4|7946|552
244|3|4|7947|552
244|3|4|7948|2396
244|3|3|7949|2397
244|1|5|7950|2397
244|3|4|7951|2398
244|3|4|7952|2399
244|3|3|7953|2398
244|3|3|7954|2398
244|3|3|7955|162
244|3|4|7956|162
244|2|4|7957|2400
244|3|4|7958|552
244|3|2|7959|162
244|3|3|7960|185
244|3|3|7961|185
244|3|4|7962|185
244|3|4|7963|185
244|3|5|7964|162
244|3|3|7965|162
244|3|4|7966|162
244|3|4|7967|162
244|3|3|7968|162
244|3|4|7969|162
244|3|4|7970|552
244|3|3|7971|162
244|3|3|7972|162
244|2|5|7973|552
244|2|5|7974|552
245|3|3|7975|2401
245|3|4|7976|2402
245|3|4|7977|2245
245|3|5|7978|2402
245|2|4|7979|2245
245|1|3|7980|2402
245|1|5|7981|1508
245|2|4|7982|2403
245|3|3|7983|2404
245|3|4|7984|2405
245|3|4|7985|2404
245|2|4|7986|2404
245|1|4|7987|2404
245|3|5|7988|1508
245|1|4|7989|508
245|1|2|7990|508
245|1|5|7991|1862
245|1|3|7992|229
245|1|5|7993|2406
245|1|4|7994|158
245|1|3|7995|229
245|1|5|7996|2407
245|2|4|7997|1199
245|2|4|7998|17
245|2|2|7999|17
245|2|5|8000|17
245|2|5|8001|2408
245|3|4|8002|2409
245|3|3|8003|2409
245|1|3|8004|17
245|1|2|8005|229
245|1|3|8006|2410
245|1|2|8007|2411
245|2|5|8008|2412
245|2|5|8009|2413
245|1|4|8010|2414
245|1|3|8011|2415
245|1|4|8012|2416
245|3|5|8013|1354
245|1|4|8014|2417
245|1|3|8015|2418
245|1|4|473|68
245|2|2|8016|2419
245|1|5|7980|2402
246|1|4|3212|177
246|1|2|8017|2420
246|1|3|8018|606
246|1|3|607|8
246|1|3|8019|72
246|1|4|8020|1384
246|1|3|8021|149
246|1|5|8022|258
246|1|2|8023|2421
246|1|1|8024|149
247|3|4|8025|245
247|1|5|8026|245
247|1|4|8027|2038
247|1|5|4430|1483
247|2|3|8028|2422
247|2|5|8029|2422
247|1|4|8030|2422
247|2|5|8031|1486
247|1|4|8032|1886
247|2|4|8033|1368
247|1|4|8034|1368
247|2|3|8035|1631
247|2|4|6284|180
247|1|4|8036|180
247|2|4|8037|563
247|3|5|8038|563
247|1|5|8039|134
247|2|4|8040|2423
247|1|4|8041|2423
247|2|5|8042|1241
247|1|4|8043|1241
247|3|2|8044|2424
247|3|4|8045|2423
247|1|4|8046|2425
247|2|5|8047|1237
247|1|4|8048|1237
247|1|4|8049|2426
247|1|5|8050|2427
247|1|3|6933|2428
247|1|4|5162|68
247|1|3|8051|226
247|1|4|8052|2429
248|1|4|8053|2430
248|2|4|8054|2431
248|1|5|8055|2431
248|1|5|8056|1066
248|1|4|8057|2432
248|1|3|8058|2433
248|1|4|8059|2434
248|1|4|8060|2435
248|1|4|8061|2436
248|1|4|8062|1324
248|1|3|8063|2437
248|1|5|8064|1044
248|1|3|8065|2438
248|1|3|8066|2439
248|1|4|8067|2440
248|1|3|8068|2441
248|1|4|8069|2442
248|1|3|8070|2443
248|1|3|8071|2444
248|1|3|8072|571
248|1|4|8073|321
248|1|5|8074|2445
248|1|4|613|317
248|1|5|8075|2446
248|1|4|8076|2447
248|1|3|8077|1126
248|1|3|8078|175
248|3|3|8079|252
248|3|4|8080|252
248|1|4|8081|252
248|1|3|8082|2448
248|2|3|8083|2146
248|1|4|8084|2145
248|1|3|8085|2146
248|1|3|8086|265
248|1|4|8087|459
248|1|3|8088|70
248|1|5|8089|2449
248|1|4|8090|357
248|1|3|1127|535
248|1|3|8091|2450
248|1|3|8092|2451
248|1|5|8093|2452
248|1|3|8094|2453
248|1|3|8095|2454
248|1|2|8096|1450
248|1|4|8097|1314
248|1|3|8098|2455
248|1|4|8099|2456
248|1|4|8100|2457
249|2|5|8101|8
249|2|5|894|8
249|1|5|8102|8
249|3|2|8103|1098
249|2|3|8104|1098
249|2|5|3330|1098
249|1|5|8105|1098
249|2|3|8106|2458
249|1|4|1407|34
250|3|4|8107|2459
250|1|4|8108|1221
250|3|4|8109|2460
250|1|4|8110|2460
250|1|4|8111|772
250|1|4|8112|599
250|3|4|8113|2461
250|3|4|8114|2461
250|1|4|8115|2461
250|1|3|8116|2462
250|1|4|8117|149
250|3|3|8118|1122
250|2|4|8119|1122
250|2|4|8120|2463
250|3|3|8121|2464
250|3|3|8122|2464
250|1|4|8123|2464
250|1|4|8124|1095
250|3|3|8125|2465
250|1|4|8126|2466
250|1|4|3056|431
250|3|4|8127|431
250|1|4|8128|336
250|1|4|8129|568
250|3|3|8130|568
250|3|4|8131|111
250|3|3|8132|932
250|3|4|8133|2467
250|2|5|8134|87
250|1|3|8135|2468
250|1|4|8136|447
250|1|4|3127|193
250|1|3|8137|733
250|1|4|8138|2469
250|1|3|8139|2470
250|3|3|8140|2471
250|3|4|8141|2472
250|1|4|2969|630
250|3|4|8142|629
250|1|4|6751|2076
250|3|4|8143|2464
250|1|3|8144|970
250|1|4|8145|113
250|1|5|8146|600
250|1|4|8147|319
250|1|4|8148|322
250|1|4|8149|599
250|1|4|2948|1103
250|3|4|8150|2470
251|1|4|8151|138
251|1|4|8152|138
251|1|4|8153|225
251|1|3|8154|125
251|1|4|6167|1931
251|1|3|8155|1811
251|1|2|8156|265
251|1|4|8157|70
251|1|4|8158|63
251|1|4|8159|192
251|1|4|8160|2473
251|1|3|8161|2474
251|1|4|8162|2475
251|1|4|8163|2476
252|1|5|8164|2477
252|3|5|8165|2478
252|3|4|8166|2479
252|1|4|8167|2479
252|1|5|8168|53
252|1|4|8169|2445
252|1|5|8075|2446
252|1|5|8170|321
252|1|4|8171|1969
252|1|4|8172|1970
252|1|5|8173|1471
252|1|5|8170|321
252|1|5|8174|58
253|1|5|8175|2480
253|2|5|5051|2481
253|1|4|8176|2481
253|3|4|8177|284
253|1|3|8178|2482
253|1|5|2503|284
253|1|4|8179|88
253|1|3|8180|284
253|1|4|8181|2457
253|1|4|8182|601
253|1|4|8183|1028
253|1|3|8184|2483
253|1|5|8185|601
253|1|4|8180|284
253|1|5|8186|2484
253|1|5|8187|2485
253|1|2|8188|2485
253|2|5|8189|656
253|3|5|8190|284
253|3|5|4154|284
253|1|3|8191|601
253|1|5|8192|2486
253|1|4|7745|284
253|1|5|8193|45
253|2|5|8194|45
253|1|5|8195|2484
253|1|4|8196|1139
253|1|5|8197|891
253|3|5|8198|283
253|1|1|8199|283
254|1|4|8200|61
254|1|5|8201|531
254|1|4|8202|68
254|1|3|8203|68
254|1|5|8204|797
255|1|1|8205|146
255|3|5|8206|312
255|2|4|8207|312
255|2|5|8208|312
255|2|5|898|312
255|1|4|8209|312
255|1|5|8210|2487
255|1|2|8211|2488
255|1|4|5038|312
255|1|5|8212|68
255|1|2|8213|2489
255|1|3|8214|312
255|1|4|8215|929
255|1|5|8216|1635
255|1|5|8210|2487
255|1|4|8217|2490
256|2|5|8218|1634
256|2|3|8219|599
256|3|3|8220|2491
256|2|5|8221|2492
256|3|5|8222|2491
256|3|1|8223|2493
256|3|4|8224|556
256|2|5|8225|2494
256|3|4|3812|935
256|2|4|8226|935
256|2|5|8227|935
256|1|5|8228|2495
256|2|5|8229|599
256|2|3|8230|599
256|3|3|8223|2493
256|3|4|8231|1830
256|2|5|6955|929
256|3|3|2515|2496
256|3|5|8232|2494
256|2|5|8233|185
256|3|2|8234|2496
256|3|4|8235|599
256|3|5|8236|599
256|3|3|8237|2496
256|3|5|8238|2496
256|3|5|8235|2496
256|2|5|8239|599
256|3|5|8223|2493
256|2|5|8240|2497
256|3|3|8241|2497
256|3|4|2212|2497
256|2|5|3289|556
256|3|3|8242|556
256|3|4|1160|556
256|2|5|8243|599
256|2|4|8244|2496
256|3|3|3812|2496
256|2|5|8245|1115
256|2|2|8246|45
256|3|3|3989|1182
256|3|5|2515|2498
256|1|5|8247|2498
256|3|3|8232|1830
256|3|4|8248|1830
256|3|5|8249|1830
256|2|5|8250|419
256|3|5|8251|2499
256|3|5|8223|2493
256|2|5|8252|2499
256|3|2|8253|1183
257|1|4|8254|271
257|1|5|8255|271
257|1|5|8256|2309
257|1|5|8257|2500
257|1|4|8258|2501
257|3|5|8259|63
257|2|5|8260|63
257|2|5|8261|185
257|2|5|8262|185
257|2|5|8263|436
257|2|5|8264|436
257|3|5|8265|436
257|2|5|8266|370
257|2|4|2389|370
257|1|5|4919|185
257|1|4|8267|2502
257|1|4|8268|1406
257|1|4|8269|710
257|1|4|8270|2503
257|1|3|8271|1242
257|2|5|8272|791
257|1|5|8273|791
257|1|5|8274|762
257|1|5|8275|2504
257|1|4|8276|275
257|1|4|8277|8
257|1|5|8278|35
257|1|4|8279|185
257|1|3|8280|370
257|1|5|8281|63
257|3|5|8282|436
257|2|5|8263|436
257|3|5|8265|2505
257|1|5|8283|146
257|1|5|8284|2506
257|1|4|8285|312
257|1|5|8286|2507
257|2|5|8287|2507
257|2|5|8288|1089
257|1|5|8289|134
257|2|5|8290|2508
257|3|5|8291|2508
257|3|5|8292|2508
257|1|4|8293|2508
257|3|5|8294|550
257|3|5|8295|550
257|3|5|8296|550
257|2|5|8297|550
257|2|5|4162|550
257|2|5|8298|550
258|3|4|8299|2509
258|3|5|8300|2510
258|1|5|5128|1427
258|2|5|8301|1799
258|3|4|8302|1799
258|3|2|8303|1799
258|1|5|8304|1263
258|1|3|7536|2278
258|3|4|8305|2511
258|3|4|8306|2511
258|1|5|8307|2511
